Season,Week,CelebrityID,Name,Partner,Industry,Is_US,Raw_Total,Judge_Count,Avg_Score,Z_Score,Score_Trajectory,Judge_Rank,Is_Eliminated,Final_Placement
13,9,141,J.R. Martinez,Karina Smirnoff,Acting,1,28.0,3,9.333333333333334,-0.3896,-0.67,3,0,1
13,10,141,J.R. Martinez,Karina Smirnoff,Acting,1,28.1665,3,9.388833333333334,-0.0002,0.06,2,0,1
13,1,142,Metta World Peace (Ron),Peta Murgatroyd,Sports,1,14.0,3,4.666666666666667,-1.5055,0.0,12,1,12
13,1,143,Hope Solo,Maksim Chmerkoskiy,Sports,1,21.0,3,7.0,1.0754,0.0,3,0,4
13,2,143,Hope Solo,Maksim Chmerkoskiy,Sports,1,19.0,3,6.333333333333333,-0.6513,-0.67,8,0,4
13,3,143,Hope Solo,Maksim Chmerkoskiy,Sports,1,24.0,3,8.0,0.1142,1.67,4,0,4
13,4,143,Hope Solo,Maksim Chmerkoskiy,Sports,1,24.0,3,8.0,0.2677,0.0,3,0,4
13,5,143,Hope Solo,Maksim Chmerkoskiy,Sports,1,24.0,3,8.0,0.18,0.0,4,0,4
13,6,143,Hope Solo,Maksim Chmerkoskiy,Sports,1,20.0,3,6.666666666666667,-0.9313,-1.33,6,0,4
13,7,143,Hope Solo,Maksim Chmerkoskiy,Sports,1,25.0,3,8.333333333333334,0.3659,1.67,3,0,4
13,8,143,Hope Solo,Maksim Chmerkoskiy,Sports,1,26.0,3,8.666666666666666,0.0352,0.33,2,0,4
13,9,143,Hope Solo,Maksim Chmerkoskiy,Sports,1,24.4998,3,8.1666,-1.2288,-0.5,4,1,4
13,1,144,Chynna Phillips,Tony Dovolani,Music,1,22.0,3,7.333333333333333,1.4441,0.0,1,0,9
13,2,144,Chynna Phillips,Tony Dovolani,Music,1,21.0,3,7.0,0.3722,-0.33,4,0,9
13,3,144,Chynna Phillips,Tony Dovolani,Music,1,26.0,3,8.666666666666666,0.8756,1.67,2,0,9
13,4,144,Chynna Phillips,Tony Dovolani,Music,1,21.0,3,7.0,-0.7647,-1.67,6,1,9
13,1,145,Kristin Cavallari,Mark Ballas,Media/TV,1,19.0,3,6.333333333333333,0.338,0.0,5,0,10
13,2,145,Kristin Cavallari,Mark Ballas,Media/TV,1,22.0,3,7.333333333333333,0.884,1.0,2,0,10
13,3,145,Kristin Cavallari,Mark Ballas,Media/TV,1,24.0,3,8.0,0.1142,0.67,4,1,10
13,1,146,Carson Kressley,Anna Trebunskaya,Media/TV,1,17.0,3,5.666666666666667,-0.3994,0.0,7,0,8
13,2,146,Carson Kressley,Anna Trebunskaya,Media/TV,1,18.0,3,6.0,-1.1631,0.33,9,0,8
13,3,146,Carson Kressley,Anna Trebunskaya,Media/TV,1,23.0,3,7.666666666666667,-0.2665,1.67,8,0,8
13,4,146,Carson Kressley,Anna Trebunskaya,Media/TV,1,20.0,3,6.666666666666667,-1.1088,-1.0,9,0,8
13,5,146,Carson Kressley,Anna Trebunskaya,Media/TV,1,19.0,3,6.333333333333333,-1.6202,-0.33,8,1,8
13,1,147,Chaz Bono,Lacey Schwimmer,Media/TV,1,17.0,3,5.666666666666667,-0.3994,0.0,7,0,7
13,2,147,Chaz Bono,Lacey Schwimmer,Media/TV,1,17.0,3,5.666666666666667,-1.6749,0.0,11,0,7
13,3,147,Chaz Bono,Lacey Schwimmer,Media/TV,1,18.0,3,6.0,-2.17,0.33,10,0,7
13,4,147,Chaz Bono,Lacey Schwimmer,Media/TV,1,21.0,3,7.0,-0.7647,1.0,6,0,7
13,5,147,Chaz Bono,Lacey Schwimmer,Media/TV,1,21.0,3,7.0,-0.9001,0.0,7,0,7
13,6,147,Chaz Bono,Lacey Schwimmer,Media/TV,1,19.0,3,6.333333333333333,-1.1821,-0.67,7,1,7
13,1,148,Nancy Grace,Tristan MacManus,Media/TV,1,16.0,3,5.333333333333333,-0.7681,0.0,9,0,5
13,2,148,Nancy Grace,Tristan MacManus,Media/TV,1,21.0,3,7.0,0.3722,1.67,4,0,5
13,3,148,Nancy Grace,Tristan MacManus,Media/TV,1,21.0,3,7.0,-1.0279,0.0,9,0,5
13,4,148,Nancy Grace,Tristan MacManus,Media/TV,1,21.0,3,7.0,-0.7647,0.0,6,0,5
13,5,148,Nancy Grace,Tristan MacManus,Media/TV,1,22.0,3,7.333333333333333,-0.5401,0.33,6,0,5
13,6,148,Nancy Grace,Tristan MacManus,Media/TV,1,24.0,3,8.0,0.0716,0.67,3,0,5
13,7,148,Nancy Grace,Tristan MacManus,Media/TV,1,22.0,3,7.333333333333333,-1.5159,-0.67,6,0,5
13,8,148,Nancy Grace,Tristan MacManus,Media/TV,1,22.0,3,7.333333333333333,-1.3746,0.0,5,1,5
13,1,149,Rob Kardashian,Cheryl Burke,Media/TV,1,16.0,3,5.333333333333333,-0.7681,0.0,9,0,2
13,2,149,Rob Kardashian,Cheryl Burke,Media/TV,1,21.0,3,7.0,0.3722,1.67,4,0,2
13,3,149,Rob Kardashian,Cheryl Burke,Media/TV,1,24.0,3,8.0,0.1142,1.0,4,0,2
13,4,149,Rob Kardashian,Cheryl Burke,Media/TV,1,24.0,3,8.0,0.2677,0.0,3,0,2
13,5,149,Rob Kardashian,Cheryl Burke,Media/TV,1,25.0,3,8.333333333333334,0.5401,0.33,2,0,2
13,6,149,Rob Kardashian,Cheryl Burke,Media/TV,1,22.0,3,7.333333333333333,-0.4299,-1.0,5,0,2
13,7,149,Rob Kardashian,Cheryl Burke,Media/TV,1,25.5,3,8.5,0.6795,1.17,2,0,2
13,8,149,Rob Kardashian,Cheryl Burke,Media/TV,1,25.5,3,8.5,-0.141,0.0,4,0,2
13,9,149,Rob Kardashian,Cheryl Burke,Media/TV,1,32.4998,3,10.833266666666667,0.6893,2.33,2,0,2
13,10,149,Rob Kardashian,Cheryl Burke,Media/TV,1,28.333199999999998,3,9.4444,1.0001,-1.39,1,0,2
14,1,150,William Levy,Cheryl Burke,Acting,0,24.0,3,8.0,0.6966,0.0,3,0,3
14,2,150,William Levy,Cheryl Burke,Acting,0,25.0,3,8.333333333333334,0.8889,0.33,3,0,3
14,3,150,William Levy,Cheryl Burke,Acting,0,28.0,3,9.333333333333334,1.4071,1.0,2,0,3
14,4,150,William Levy,Cheryl Burke,Acting,0,22.0,3,7.333333333333333,-0.551,-2.0,6,0,3
14,5,150,William Levy,Cheryl Burke,Acting,0,29.0,3,9.666666666666666,1.1464,2.33,1,0,3
14,6,150,William Levy,Cheryl Burke,Acting,0,36.0,3,12.0,0.7365,2.33,3,0,3
14,7,150,William Levy,Cheryl Burke,Acting,0,26.5,3,8.833333333333334,0.1875,-3.17,3,0,3
14,8,150,William Levy,Cheryl Burke,Acting,0,28.5,3,9.5,1.1532,0.67,1,0,3
14,9,150,William Levy,Cheryl Burke,Acting,0,29.0,3,9.666666666666666,0.3873,0.17,2,0,3
14,10,150,William Levy,Cheryl Burke,Acting,0,29.666600000000003,3,9.888866666666667,-0.5774,0.22,2,0,3
14,1,151,Jack Wagner,Anna Trebunskaya,Acting,1,23.0,3,7.666666666666667,0.2322,0.0,4,0,11
14,2,151,Jack Wagner,Anna Trebunskaya,Acting,1,21.0,3,7.0,-0.4874,-0.67,8,0,11
14,3,151,Jack Wagner,Anna Trebunskaya,Acting,1,24.0,3,8.0,-0.804,1.0,7,1,11
14,1,152,Sherri Sheperd,Valentin Chmerkovskiy,Acting,1,23.0,3,7.666666666666667,0.2322,0.0,4,0,10
14,2,152,Sherri Sheperd,Valentin Chmerkovskiy,Acting,1,23.0,3,7.666666666666667,0.2007,0.0,6,0,10
14,3,152,Sherri Sheperd,Valentin Chmerkovskiy,Acting,1,24.0,3,8.0,-0.804,0.33,7,0,10
14,4,152,Sherri Sheperd,Valentin Chmerkovskiy,Acting,1,21.0,3,7.0,-0.9748,-1.0,9,1,10
14,1,153,Jaleel White,Kym Johnson,Acting,1,26.0,3,8.666666666666666,1.6255,0.0,1,0,7
14,2,153,Jaleel White,Kym Johnson,Acting,1,22.0,3,7.333333333333333,-0.1434,-1.33,7,0,7
14,3,153,Jaleel White,Kym Johnson,Acting,1,25.0,3,8.333333333333334,-0.2513,1.0,5,0,7
14,4,153,Jaleel White,Kym Johnson,Acting,1,22.0,3,7.333333333333333,-0.551,-1.0,6,0,7
14,5,153,Jaleel White,Kym Johnson,Acting,1,24.0,3,8.0,-0.2479,0.67,6,0,7
14,6,153,Jaleel White,Kym Johnson,Acting,1,36.9998,3,12.333266666666667,0.9328,4.33,2,0,7
14,7,153,Jaleel White,Kym Johnson,Acting,1,25.5,3,8.5,-0.4688,-3.83,6,1,7
14,1,154,Roshon Fegan,Chelsie Hightower,Acting,1,23.0,3,7.666666666666667,0.2322,0.0,4,0,6
14,2,154,Roshon Fegan,Chelsie Hightower,Acting,1,26.0,3,8.666666666666666,1.2329,1.0,1,0,6
14,3,154,Roshon Fegan,Chelsie Hightower,Acting,1,25.0,3,8.333333333333334,-0.2513,-0.33,5,0,6
14,4,154,Roshon Fegan,Chelsie Hightower,Acting,1,26.0,3,8.666666666666666,1.1444,0.33,2,0,6
14,5,154,Roshon Fegan,Chelsie Hightower,Acting,1,26.0,3,8.666666666666666,0.3098,0.0,5,0,6
14,6,154,Roshon Fegan,Chelsie Hightower,Acting,1,27.9998,3,9.333266666666667,-0.8347,0.67,7,0,6
14,7,154,Roshon Fegan,Chelsie Hightower,Acting,1,26.0,3,8.666666666666666,-0.1406,-0.67,5,0,6
14,8,154,Roshon Fegan,Chelsie Hightower,Acting,1,28.0,3,9.333333333333334,0.6919,0.67,2,1,6
14,1,155,Melissa Gilbert,Maksim Chmerkoskiy,Acting,1,20.0,3,6.666666666666667,-1.1611,0.0,10,0,5
14,2,155,Melissa Gilbert,Maksim Chmerkoskiy,Acting,1,20.0,3,6.666666666666667,-0.8315,0.0,10,0,5
14,3,155,Melissa Gilbert,Maksim Chmerkoskiy,Acting,1,24.0,3,8.0,-0.804,1.33,7,0,5
14,4,155,Melissa Gilbert,Maksim Chmerkoskiy,Acting,1,22.0,3,7.333333333333333,-0.551,-0.67,6,0,5
14,5,155,Melissa Gilbert,Maksim Chmerkoskiy,Acting,1,21.0,3,7.0,-1.0844,-0.33,8,0,5
14,6,155,Melissa Gilbert,Maksim Chmerkoskiy,Acting,1,30.0,3,10.0,-0.4419,3.0,5,0,5
14,7,155,Melissa Gilbert,Maksim Chmerkoskiy,Acting,1,23.5,3,7.833333333333333,-1.7815,-2.17,7,0,5
14,8,155,Melissa Gilbert,Maksim Chmerkoskiy,Acting,1,25.5,3,8.5,-1.6144,0.67,6,1,5
14,1,156,Martina Navratilova,Tony Dovolani,Sports,0,20.0,3,6.666666666666667,-1.1611,0.0,10,0,12
14,2,156,Martina Navratilova,Tony Dovolani,Sports,0,17.0,3,5.666666666666667,-1.8637,-1.0,12,1,12
14,1,157,Donald Driver,Peta Murgatroyd,Sports,1,21.0,3,7.0,-0.6966,0.0,8,0,1
14,2,157,Donald Driver,Peta Murgatroyd,Sports,1,24.0,3,8.0,0.5448,1.0,5,0,1
14,3,157,Donald Driver,Peta Murgatroyd,Sports,1,26.0,3,8.666666666666666,0.3015,0.67,4,0,1
14,4,157,Donald Driver,Peta Murgatroyd,Sports,1,27.0,3,9.0,1.5682,0.33,1,0,1
14,5,157,Donald Driver,Peta Murgatroyd,Sports,1,27.0,3,9.0,0.5887,0.0,3,0,1
14,6,157,Donald Driver,Peta Murgatroyd,Sports,1,33.9999,3,11.3333,0.3437,2.33,4,0,1
14,7,157,Donald Driver,Peta Murgatroyd,Sports,1,26.5,3,8.833333333333334,0.1875,-2.5,3,0,1
14,8,157,Donald Driver,Peta Murgatroyd,Sports,1,27.5,3,9.166666666666666,0.2306,0.33,3,0,1
14,9,157,Donald Driver,Peta Murgatroyd,Sports,1,28.5,3,9.5,-0.3873,0.33,3,0,1
14,10,157,Donald Driver,Peta Murgatroyd,Sports,1,29.666600000000003,3,9.888866666666667,-0.5774,0.39,2,0,1
14,1,158,Gavin DeGraw,Karina Smirnoff,Music,1,20.0,3,6.666666666666667,-1.1611,0.0,10,0,9
14,2,158,Gavin DeGraw,Karina Smirnoff,Music,1,21.0,3,7.0,-0.4874,0.33,8,0,9
14,3,158,Gavin DeGraw,Karina Smirnoff,Music,1,24.0,3,8.0,-0.804,1.0,7,0,9
14,4,158,Gavin DeGraw,Karina Smirnoff,Music,1,23.0,3,7.666666666666667,-0.1272,-0.33,5,0,9
14,5,158,Gavin DeGraw,Karina Smirnoff,Music,1,19.0,3,6.333333333333333,-1.6421,-1.33,9,1,9
14,1,159,Gladys Knight,Tristan MacManus,Music,1,23.0,3,7.666666666666667,0.2322,0.0,4,0,8
14,2,159,Gladys Knight,Tristan MacManus,Music,1,19.0,3,6.333333333333333,-1.1756,-1.33,11,0,8
14,3,159,Gladys Knight,Tristan MacManus,Music,1,24.0,3,8.0,-0.804,1.67,7,0,8
14,4,159,Gladys Knight,Tristan MacManus,Music,1,20.0,3,6.666666666666667,-1.3987,-1.33,10,0,8
14,5,159,Gladys Knight,Tristan MacManus,Music,1,22.0,3,7.333333333333333,-0.8055,0.67,7,0,8
14,6,159,Gladys Knight,Tristan MacManus,Music,1,24.0,3,8.0,-1.6202,0.67,8,1,8
14,1,160,Katherine Jenkins,Mark Ballas,Music,0,26.0,3,8.666666666666666,1.6255,0.0,1,0,2
14,2,160,Katherine Jenkins,Mark Ballas,Music,0,26.0,3,8.666666666666666,1.2329,0.0,1,0,2
14,3,160,Katherine Jenkins,Mark Ballas,Music,0,29.0,3,9.666666666666666,1.9598,1.0,1,0,2
14,4,160,Katherine Jenkins,Mark Ballas,Music,0,24.0,3,8.0,0.2967,-1.67,4,0,2
14,5,160,Katherine Jenkins,Mark Ballas,Music,0,29.0,3,9.666666666666666,1.1464,1.67,1,0,2
14,6,160,Katherine Jenkins,Mark Ballas,Music,0,38.9999,3,12.999966666666666,1.3256,3.33,1,0,2
14,7,160,Katherine Jenkins,Mark Ballas,Music,0,27.0,3,9.0,0.5157,-4.0,2,0,2
14,8,160,Katherine Jenkins,Mark Ballas,Music,0,27.5,3,9.166666666666666,0.2306,0.17,3,0,2
14,9,160,Katherine Jenkins,Mark Ballas,Music,0,28.0,3,9.333333333333334,-1.1619,0.17,4,0,2
14,10,160,Katherine Jenkins,Mark Ballas,Music,0,30.0,3,10.0,1.1547,0.67,1,0,2
14,1,161,Maria Menounos,Derek Hough,Media/TV,1,21.0,3,7.0,-0.6966,0.0,8,0,4
14,2,161,Maria Menounos,Derek Hough,Media/TV,1,25.0,3,8.333333333333334,0.8889,1.33,3,0,4
14,3,161,Maria Menounos,Derek Hough,Media/TV,1,27.0,3,9.0,0.8543,0.67,3,0,4
14,4,161,Maria Menounos,Derek Hough,Media/TV,1,26.0,3,8.666666666666666,1.1444,-0.33,2,0,4
14,5,161,Maria Menounos,Derek Hough,Media/TV,1,27.0,3,9.0,0.5887,0.33,3,0,4
14,6,161,Maria Menounos,Derek Hough,Media/TV,1,29.999899999999997,3,9.999966666666666,-0.4419,1.0,6,0,4
14,7,161,Maria Menounos,Derek Hough,Media/TV,1,28.5,3,9.5,1.5002,-0.5,1,0,4
14,8,161,Maria Menounos,Derek Hough,Media/TV,1,26.5,3,8.833333333333334,-0.6919,-0.67,5,0,4
14,9,161,Maria Menounos,Derek Hough,Media/TV,1,29.5,3,9.833333333333334,1.1619,1.0,1,1,4
15,1,162,Gilles Marini,Peta Murgatroyd,Acting,0,24.0,3,8.0,1.3681,0.0,2,0,6
15,2,162,Gilles Marini,Peta Murgatroyd,Acting,0,25.5,3,8.5,1.1443,0.5,2,0,6
15,3,162,Gilles Marini,Peta Murgatroyd,Acting,0,25.5,3,8.5,0.1663,0.0,4,0,6
15,4,162,Gilles Marini,Peta Murgatroyd,Acting,0,39.5,4,9.875,1.1832,1.38,1,0,6
15,5,162,Gilles Marini,Peta Murgatroyd,Acting,0,28.25,3,9.416666666666666,0.4012,-0.46,2,0,6
15,6,162,Gilles Marini,Peta Murgatroyd,Acting,0,27.5,3,9.166666666666666,-0.5401,-0.25,5,0,6
15,7,162,Gilles Marini,Peta Murgatroyd,Acting,0,33.4998,3,11.1666,-0.2931,2.0,5,0,6
15,8,162,Gilles Marini,Peta Murgatroyd,Acting,0,29.2777,3,9.759233333333333,0.5451,-1.41,2,1,6
15,1,163,Sabrina Bryan,Louis van Amstel,Acting,1,22.5,3,7.5,0.6166,0.0,3,0,8
15,2,163,Sabrina Bryan,Louis van Amstel,Acting,1,26.0,3,8.666666666666666,1.3732,1.17,1,0,8
15,3,163,Sabrina Bryan,Louis van Amstel,Acting,1,25.5,3,8.5,0.1663,-0.17,4,0,8
15,4,163,Sabrina Bryan,Louis van Amstel,Acting,1,35.5,4,8.875,-0.0696,0.38,6,0,8
15,5,163,Sabrina Bryan,Louis van Amstel,Acting,1,29.25,3,9.75,1.2572,0.88,1,0,8
15,6,163,Sabrina Bryan,Louis van Amstel,Acting,1,30.0,3,10.0,1.2601,0.25,1,1,8
15,1,164,Kirstie Alley,Maksim Chmerkoskiy,Acting,1,19.0,3,6.333333333333333,-1.1369,0.0,12,0,7
15,2,164,Kirstie Alley,Maksim Chmerkoskiy,Acting,1,21.0,3,7.0,-0.9155,0.67,11,0,7
15,3,164,Kirstie Alley,Maksim Chmerkoskiy,Acting,1,24.0,3,8.0,-0.9312,1.0,9,0,7
15,4,164,Kirstie Alley,Maksim Chmerkoskiy,Acting,1,30.0,4,7.5,-1.7922,-0.5,9,0,7
15,5,164,Kirstie Alley,Maksim Chmerkoskiy,Acting,1,26.25,3,8.75,-1.3107,1.25,7,0,7
15,6,164,Kirstie Alley,Maksim Chmerkoskiy,Acting,1,27.5,3,9.166666666666666,-0.5401,0.42,5,0,7
15,7,164,Kirstie Alley,Maksim Chmerkoskiy,Acting,1,27.999899999999997,3,9.3333,-1.7973,0.17,7,0,7
15,8,164,Kirstie Alley,Maksim Chmerkoskiy,Acting,1,25.5,3,8.5,-1.9986,-0.83,7,1,7
15,1,165,Kelly Monaco,Valentin Chmerkovskiy,Acting,1,21.5,3,7.166666666666667,0.1156,0.0,6,0,3
15,2,165,Kelly Monaco,Valentin Chmerkovskiy,Acting,1,22.0,3,7.333333333333333,-0.4577,0.17,10,0,3
15,3,165,Kelly Monaco,Valentin Chmerkovskiy,Acting,1,27.0,3,9.0,1.2637,1.67,1,0,3
15,4,165,Kelly Monaco,Valentin Chmerkovskiy,Acting,1,37.5,4,9.375,0.5568,0.38,3,0,3
15,5,165,Kelly Monaco,Valentin Chmerkovskiy,Acting,1,25.75,3,8.583333333333334,-1.7386,-0.79,8,0,3
15,6,165,Kelly Monaco,Valentin Chmerkovskiy,Acting,1,27.0,3,9.0,-0.9001,0.42,7,0,3
15,7,165,Kelly Monaco,Valentin Chmerkovskiy,Acting,1,36.0,3,12.0,0.3907,3.0,3,0,3
15,8,165,Kelly Monaco,Valentin Chmerkovskiy,Acting,1,28.3333,3,9.444433333333333,-0.0908,-2.56,5,0,3
15,9,165,Kelly Monaco,Valentin Chmerkovskiy,Acting,1,27.110999999999997,3,9.036999999999999,-0.9921,-0.41,4,0,3
15,10,165,Kelly Monaco,Valentin Chmerkovskiy,Acting,1,29.1109,3,9.703633333333334,-0.095,0.67,2,0,3
15,1,166,Apolo Anton Ohno,Karina Smirnoff,Sports,1,22.0,3,7.333333333333333,0.3661,0.0,4,0,5
15,2,166,Apolo Anton Ohno,Karina Smirnoff,Sports,1,24.5,3,8.166666666666666,0.6866,0.83,4,0,5
15,3,166,Apolo Anton Ohno,Karina Smirnoff,Sports,1,25.5,3,8.5,0.1663,0.33,4,0,5
15,4,166,Apolo Anton Ohno,Karina Smirnoff,Sports,1,34.5,4,8.625,-0.3828,0.12,7,0,5
15,5,166,Apolo Anton Ohno,Karina Smirnoff,Sports,1,28.25,3,9.416666666666666,0.4012,0.79,2,0,5
15,6,166,Apolo Anton Ohno,Karina Smirnoff,Sports,1,30.0,3,10.0,1.2601,0.58,1,0,5
15,7,166,Apolo Anton Ohno,Karina Smirnoff,Sports,1,33.0,3,11.0,-0.4298,1.0,6,0,5
15,8,166,Apolo Anton Ohno,Karina Smirnoff,Sports,1,29.2777,3,9.759233333333333,0.5451,-1.24,2,0,5
15,9,166,Apolo Anton Ohno,Karina Smirnoff,Sports,1,28.610999999999997,3,9.536999999999999,0.3745,-0.22,3,1,5
15,1,167,Emmitt Smith,Cheryl Burke,Sports,1,24.5,3,8.166666666666666,1.6186,0.0,1,0,4
15,2,167,Emmitt Smith,Cheryl Burke,Sports,1,22.5,3,7.5,-0.2289,-0.67,7,0,4
15,3,167,Emmitt Smith,Cheryl Burke,Sports,1,25.0,3,8.333333333333334,-0.1995,0.83,8,0,4
15,4,167,Emmitt Smith,Cheryl Burke,Sports,1,36.0,4,9.0,0.087,0.67,5,0,4
15,5,167,Emmitt Smith,Cheryl Burke,Sports,1,28.0,3,9.333333333333334,0.1872,0.33,6,0,4
15,6,167,Emmitt Smith,Cheryl Burke,Sports,1,26.5,3,8.833333333333334,-1.2601,-0.5,8,0,4
15,7,167,Emmitt Smith,Cheryl Burke,Sports,1,34.4999,3,11.499966666666666,-0.0195,2.67,4,0,4
15,8,167,Emmitt Smith,Cheryl Burke,Sports,1,29.0554,3,9.685133333333333,0.3954,-1.81,4,0,4
15,9,167,Emmitt Smith,Cheryl Burke,Sports,1,27.0,3,9.0,-1.0933,-0.69,5,1,4
15,1,168,Shawn Johnson,Derek Hough,Sports,1,22.0,3,7.333333333333333,0.3661,0.0,4,0,2
15,2,168,Shawn Johnson,Derek Hough,Sports,1,25.0,3,8.333333333333334,0.9155,1.0,3,0,2
15,3,168,Shawn Johnson,Derek Hough,Sports,1,26.5,3,8.833333333333334,0.8979,0.5,3,0,2
15,4,168,Shawn Johnson,Derek Hough,Sports,1,39.5,4,9.875,1.1832,1.04,1,0,2
15,5,168,Shawn Johnson,Derek Hough,Sports,1,28.25,3,9.416666666666666,0.4012,-0.46,2,0,2
15,6,168,Shawn Johnson,Derek Hough,Sports,1,28.0,3,9.333333333333334,-0.18,-0.08,4,0,2
15,7,168,Shawn Johnson,Derek Hough,Sports,1,37.9998,3,12.6666,0.9377,3.33,2,0,2
15,8,168,Shawn Johnson,Derek Hough,Sports,1,27.8333,3,9.277766666666666,-0.4275,-3.39,6,0,2
15,9,168,Shawn Johnson,Derek Hough,Sports,1,29.5,3,9.833333333333334,1.1845,0.56,1,0,2
15,10,168,Shawn Johnson,Derek Hough,Sports,1,28.9443,3,9.6481,-0.9491,-0.19,3,0,2
15,1,169,Pamela Anderson,Tristan MacManus,Model,0,17.0,3,5.666666666666667,-2.1389,0.0,13,1,13
15,1,170,Helio Castroneves,Chelsie Hightower,Sports,0,21.5,3,7.166666666666667,0.1156,0.0,6,0,10
15,2,170,Helio Castroneves,Chelsie Hightower,Sports,0,23.0,3,7.666666666666667,0.0,0.5,6,0,10
15,3,170,Helio Castroneves,Chelsie Hightower,Sports,0,25.5,3,8.5,0.1663,0.83,4,1,10
15,1,171,Joey Fatone,Kym Johnson,Music,1,20.5,3,6.833333333333333,-0.3854,0.0,10,0,12
15,2,171,Joey Fatone,Kym Johnson,Music,1,22.5,3,7.5,-0.2289,0.67,7,1,12
15,1,172,Drew Lachey,Anna Trebunskaya,Music,1,21.5,3,7.166666666666667,0.1156,0.0,6,0,11
15,2,172,Drew Lachey,Anna Trebunskaya,Music,1,22.5,3,7.5,-0.2289,0.33,7,0,11
15,3,172,Drew Lachey,Anna Trebunskaya,Music,1,24.0,3,8.0,-0.9312,0.5,9,1,11
15,1,173,Bristol Palin,Mark Ballas,Media/TV,1,19.5,3,6.5,-0.8864,0.0,11,0,9
15,2,173,Bristol Palin,Mark Ballas,Media/TV,1,18.0,3,6.0,-2.2887,-0.5,12,0,9
15,3,173,Bristol Palin,Mark Ballas,Media/TV,1,22.5,3,7.5,-2.0286,1.5,11,0,9
15,4,173,Bristol Palin,Mark Ballas,Media/TV,1,32.0,4,8.0,-1.1658,0.5,8,1,9
15,1,174,Melissa Rycroft,Tony Dovolani,Media/TV,1,21.0,3,7.0,-0.1349,0.0,9,0,1
15,2,174,Melissa Rycroft,Tony Dovolani,Media/TV,1,23.5,3,7.833333333333333,0.2289,0.83,5,0,1
15,3,174,Melissa Rycroft,Tony Dovolani,Media/TV,1,27.0,3,9.0,1.2637,1.17,1,0,1
15,4,174,Melissa Rycroft,Tony Dovolani,Media/TV,1,37.0,4,9.25,0.4002,0.25,4,0,1
15,5,174,Melissa Rycroft,Tony Dovolani,Media/TV,1,28.25,3,9.416666666666666,0.4012,0.17,2,0,1
15,6,174,Melissa Rycroft,Tony Dovolani,Media/TV,1,29.5,3,9.833333333333334,0.9001,0.42,3,0,1
15,7,174,Melissa Rycroft,Tony Dovolani,Media/TV,1,38.9999,3,12.999966666666666,1.2112,3.17,1,0,1
15,8,174,Melissa Rycroft,Tony Dovolani,Media/TV,1,30.0,3,10.0,1.0314,-3.0,1,0,1
15,9,174,Melissa Rycroft,Tony Dovolani,Media/TV,1,28.7777,3,9.592566666666666,0.5264,-0.41,2,0,1
15,10,174,Melissa Rycroft,Tony Dovolani,Media/TV,1,29.333099999999998,3,9.7777,1.0441,0.19,1,0,1
16,1,175,Ingo Rademacher,Kym Johnson,Acting,0,20.0,3,6.666666666666667,0.3121,0.0,5,0,5
16,2,175,Ingo Rademacher,Kym Johnson,Acting,0,20.0,3,6.666666666666667,-0.0907,0.0,5,0,5
16,3,175,Ingo Rademacher,Kym Johnson,Acting,0,21.0,3,7.0,-0.0963,0.33,6,0,5
16,4,175,Ingo Rademacher,Kym Johnson,Acting,0,23.0,3,7.666666666666667,0.1815,0.67,5,0,5
16,5,175,Ingo Rademacher,Kym Johnson,Acting,0,21.0,3,7.0,-0.5655,-0.67,6,0,5
16,6,175,Ingo Rademacher,Kym Johnson,Acting,0,23.0,3,7.666666666666667,-0.2347,0.67,4,0,5
16,7,175,Ingo Rademacher,Kym Johnson,Acting,0,25.0,3,8.333333333333334,-0.2594,0.67,5,0,5
16,8,175,Ingo Rademacher,Kym Johnson,Acting,0,24.0,3,8.0,-0.6446,-0.33,5,0,5
16,9,175,Ingo Rademacher,Kym Johnson,Acting,0,25.5,3,8.5,-1.572,0.5,5,1,5
16,1,176,Zendaya,Valentin Chmerkovskiy,Acting,1,24.0,3,8.0,1.6738,0.0,1,0,2
16,2,176,Zendaya,Valentin Chmerkovskiy,Acting,1,26.0,3,8.666666666666666,1.5414,0.67,1,0,2
16,3,176,Zendaya,Valentin Chmerkovskiy,Acting,1,25.9998,3,8.6666,1.228,-0.0,1,0,2
16,4,176,Zendaya,Valentin Chmerkovskiy,Acting,1,26.0,3,8.666666666666666,1.0887,0.0,2,0,2
16,5,176,Zendaya,Valentin Chmerkovskiy,Acting,1,29.0,3,9.666666666666666,1.4702,1.0,1,0,2
16,6,176,Zendaya,Valentin Chmerkovskiy,Acting,1,25.5,3,8.5,0.8083,-1.17,3,0,2
16,7,176,Zendaya,Valentin Chmerkovskiy,Acting,1,30.0,3,10.0,0.7493,1.5,2,0,2
16,8,176,Zendaya,Valentin Chmerkovskiy,Acting,1,29.0,3,9.666666666666666,1.0369,-0.33,1,0,2
16,9,176,Zendaya,Valentin Chmerkovskiy,Acting,1,27.5,3,9.166666666666666,-0.4076,-0.5,4,0,2
16,10,176,Zendaya,Valentin Chmerkovskiy,Acting,1,30.0,3,10.0,0.7833,0.83,1,0,2
16,1,177,Dorothy Hamill,Tristan MacManus,Sports,1,21.0,3,7.0,0.6525,0.0,2,0,12
16,2,177,Dorothy Hamill,Tristan MacManus,Sports,1,15.0,3,5.0,-1.4507,-2.0,12,0,12
